Gene,Ranks,gene_name
FAM169A,-0.08245123428205338,FAM169A
DNAJC17,-0.08248019682897322,DNAJC17
ABCA1,-0.0824940225483958,ABCA1
WIPI2,-0.08249404072720369,WIPI2
GSK3B,-0.0824998289859149,GSK3B
C19orf12,-0.08250315812235161,C19orf12
FAM114A2,-0.08251116473362993,FAM114A2
TSNAX,-0.08252702855235665,TSNAX
IQCE,-0.0825299677167168,IQCE
DUSP18,-0.08253059779835874,DUSP18
C19orf54,-0.08255385805029065,C19orf54
CUEDC2,-0.08266974809100652,CUEDC2
RNF122,-0.08268305881554432,RNF122
TMEM164,-0.08269283187983088,TMEM164
CCDC153,-0.08269692900534727,CCDC153
C14orf28,-0.08270483738881557,C14orf28
KLHL31,-0.08274645708326399,KLHL31
TAFA2,-0.08275847390546334,TAFA2
ZNF575,-0.0828062429728054,ZNF575
CDH23,-0.08280638176523573,CDH23
SBK1,-0.08280974128602449,SBK1
DHRS4L2,-0.0828167207453646,DHRS4L2
LIMK1,-0.08281772187659485,LIMK1
TC2N,-0.08282630539216221,TC2N
NBPF26,-0.08283405150250996,NBPF26
MYCBPAP,-0.0828447745406605,MYCBPAP
MBOAT4,-0.08284690296354046,MBOAT4
FDX1,-0.08288398777645417,FDX1
KLRC1,-0.0828848960043963,KLRC1
ORC3,-0.08288835842569177,ORC3
ZNF90,-0.08290770985385754,ZNF90
ME1,-0.0829123673424844,ME1
RBM23,-0.08293679861850363,RBM23
SRSF7,-0.08295165645761508,SRSF7
CCDC97,-0.08298229944313638,CCDC97
OBSL1,-0.08304105700477747,OBSL1
ARL6IP1,-0.08305588335338968,ARL6IP1
DBNDD1,-0.08306790166191354,DBNDD1
FAM241A,-0.08307150931765155,FAM241A
AC006538.2,-0.0830753622016599,AC006538.2
DNAJB5,-0.08308491376980862,DNAJB5
AC092718.3,-0.08309487293812849,AC092718.3
ZNF665,-0.08313402678159613,ZNF665
MMP24,-0.08314451424606954,MMP24
GM2A,-0.08317119978206756,GM2A
UBOX5,-0.08319305620791768,UBOX5
DLGAP3,-0.08319400294122538,DLGAP3
ZNF16,-0.08319792995804874,ZNF16
RHOT2,-0.08320137180582167,RHOT2
CATSPER3,-0.08322669861177664,CATSPER3
TRIM52,-0.08325301952693613,TRIM52
RINL,-0.08325611750165088,RINL
RAB8A,-0.08326021329494035,RAB8A
CLUAP1,-0.08326405514758611,CLUAP1
PTGER4,-0.08327750092723202,PTGER4
PEX11B,-0.08328076206544384,PEX11B
TSPAN31,-0.08328796830342937,TSPAN31
AC068533.4,-0.08329992315824127,AC068533.4
GLIPR1L2,-0.0833021163329354,GLIPR1L2
ZNF837,-0.08330628499411497,ZNF837
ACP6,-0.08334553216717032,ACP6
STYX,-0.0833459454379568,STYX
MCUR1,-0.08336972601616811,MCUR1
LRP2BP,-0.08343729705505502,LRP2BP
METTL14,-0.08343869736617174,METTL14
SNX13,-0.0834387310099406,SNX13
ANKMY2,-0.0834392704542028,ANKMY2
ERV3-1,-0.08345792805190022,ERV3-1
OSBPL11,-0.08351561918090042,OSBPL11
SLC16A13,-0.08351803244682802,SLC16A13
KLHDC2,-0.0835289880584447,KLHDC2
TOX4,-0.08353605610579362,TOX4
HSPA8,-0.08354752159467152,HSPA8
CD84,-0.08355958812349056,CD84
MGST2,-0.08355979164830311,MGST2
POU5F1,-0.08361028954175188,POU5F1
CLCN4,-0.0836324972602364,CLCN4
ANO9,-0.08366371365145128,ANO9
CSNK2B,-0.08367097321605328,CSNK2B
PSMA8,-0.08367152013557724,PSMA8
DHPS,-0.08367841680911799,DHPS
NR2C2AP,-0.08371213683518598,NR2C2AP
ITGAE,-0.08373562869217645,ITGAE
RNF8,-0.08374383958609567,RNF8
PKDCC,-0.08379876838068656,PKDCC
GZF1,-0.08380838517267522,GZF1
SERHL2,-0.08381910232713337,SERHL2
PCBP3,-0.0838323767455708,PCBP3
KDF1,-0.08390211159523997,KDF1
ZNF483,-0.08393721192588256,ZNF483
MFHAS1,-0.08394734628984203,MFHAS1
PPP1R13L,-0.08396378966918447,PPP1R13L
SMCHD1,-0.08405214755050049,SMCHD1
ATG13,-0.08406123947856999,ATG13
PIK3CB,-0.08406384289375163,PIK3CB
MLLT11,-0.08407633274107924,MLLT11
SMAD7,-0.0841081697026197,SMAD7
CKM,-0.08413921711857132,CKM
CDK5RAP3,-0.08423276365099919,CDK5RAP3
ALDH4A1,-0.08424188300066404,ALDH4A1
CD96,-0.084259685595034,CD96
FAM160A1,-0.0842808368728756,FAM160A1
EXTL3,-0.08428433852972987,EXTL3
NADSYN1,-0.084321817443815,NADSYN1
AKT3,-0.08433899091703785,AKT3
FOPNL,-0.08437653915878307,FOPNL
CDS2,-0.08437925031903262,CDS2
KIAA2013,-0.08438558195503616,KIAA2013
MIS12,-0.08440746476691663,MIS12
TMED9,-0.0844086184440986,TMED9
ARGLU1,-0.08443681630771639,ARGLU1
LYPD3,-0.08444389432553816,LYPD3
AC084337.2,-0.0844505122564416,AC084337.2
ACAP2,-0.0844705243616909,ACAP2
MSANTD1,-0.08447062679728497,MSANTD1
MAF,-0.08449580947087389,MAF
CORO7-PAM16,-0.08449646569722088,CORO7-PAM16
UBLCP1,-0.08451018743668316,UBLCP1
PGM2,-0.08451862011238949,PGM2
ABHD16B,-0.08454779625238332,ABHD16B
ZNF155,-0.0845544916310245,ZNF155
CPXM1,-0.08456275636335904,CPXM1
STOML1,-0.08463086804139211,STOML1
SPATA2,-0.08464456747110286,SPATA2
ZNF781,-0.08464555741391573,ZNF781
KCNH3,-0.08465282520287735,KCNH3
PARD6A,-0.08466433315279749,PARD6A
LY86,-0.0846669898928947,LY86
FAM153A,-0.0847325845769107,FAM153A
CAMK2G,-0.08474715767331496,CAMK2G
ZNF428,-0.08475859029261626,ZNF428
LYRM9,-0.08479085414532607,LYRM9
WWC2,-0.08480182102779425,WWC2
CLDN15,-0.0848081321446971,CLDN15
NINL,-0.08485250143356174,NINL
PFKP,-0.08485866433524245,PFKP
AL669918.1,-0.0848678140503692,AL669918.1
AKAP6,-0.08490252114759289,AKAP6
HACD4,-0.08491004274225795,HACD4
EFNA4,-0.0849257307005482,EFNA4
PTPN22,-0.08493733292136413,PTPN22
EEF1A2,-0.08498384829062632,EEF1A2
CLDN12,-0.08499336197661568,CLDN12
ARHGAP31,-0.08500330182919616,ARHGAP31
STK38L,-0.08500723879836102,STK38L
ANKRD12,-0.08501407360259726,ANKRD12
TSSK2,-0.0850281823916009,TSSK2
SFT2D3,-0.0850344959064894,SFT2D3
CCR4,-0.08505915980999892,CCR4
INAFM2,-0.08506909386954699,INAFM2
GPR88,-0.0851035165192608,GPR88
PACS1,-0.0851376154725612,PACS1
PM20D1,-0.08514098983898337,PM20D1
CD44,-0.08517970596921925,CD44
SLC29A1,-0.08527043003636409,SLC29A1
POLE,-0.08536259028446518,POLE
ZNF19,-0.08539119412195385,ZNF19
ECHDC2,-0.0853963112359723,ECHDC2
PEX3,-0.08541201195648022,PEX3
NAA80,-0.08541214537135411,NAA80
FSCN3,-0.08542441773839149,FSCN3
LY9,-0.08543463653181471,LY9
ZNF557,-0.08544899782465451,ZNF557
CCDC130,-0.08545447559097555,CCDC130
ZNF266,-0.08547164286524413,ZNF266
INSIG2,-0.08547713883891675,INSIG2
RRM2B,-0.08548755353722014,RRM2B
TMEM25,-0.08549386540967802,TMEM25
CCZ1,-0.08551445086075599,CCZ1
UBE2Q2,-0.08554855761523661,UBE2Q2
ITPRID2,-0.08554914764419479,ITPRID2
SNAPC1,-0.08555167208465385,SNAPC1
METTL4,-0.0855522761104471,METTL4
KDM4B,-0.08555873959289743,KDM4B
IK,-0.08557379810981962,IK
LGALS8,-0.08557945222530308,LGALS8
FAM171A2,-0.08559820960950244,FAM171A2
GGCT,-0.08561529219983918,GGCT
ENGASE,-0.08562064763842918,ENGASE
GOLT1B,-0.08562914127827433,GOLT1B
DPP7,-0.08563007906953748,DPP7
CLEC20A,-0.08564217840359904,CLEC20A
TSKS,-0.08564749833873432,TSKS
ARHGEF19,-0.0856613126276061,ARHGEF19
NUDT13,-0.08566504800450435,NUDT13
BTN2A1,-0.08567294074673472,BTN2A1
RWDD4,-0.08568965557438767,RWDD4
TM2D3,-0.0857170992614413,TM2D3
ZNF285,-0.08574725043616344,ZNF285
COPG2,-0.08578244713060493,COPG2
MRPL35,-0.08578427171301496,MRPL35
TMOD2,-0.08586007047243628,TMOD2
ZCWPW1,-0.08586705902217977,ZCWPW1
ZSCAN5A,-0.08587525783255338,ZSCAN5A
TRAPPC10,-0.08588533300390894,TRAPPC10
TONSL,-0.08590569081885491,TONSL
ZNF101,-0.08591469353446624,ZNF101
LCN10,-0.08594082576239241,LCN10
TPGS1,-0.08595583307474669,TPGS1
SLC66A1,-0.08596954079648264,SLC66A1
SFMBT1,-0.085995914942243,SFMBT1
MTHFD2L,-0.08601977424057616,MTHFD2L
ZNF626,-0.086031599286715,ZNF626
KCMF1,-0.08605696881315308,KCMF1
KIF9,-0.08605805530319145,KIF9
COPB1,-0.08606210893404037,COPB1
THAP5,-0.08607588828962986,THAP5
CATSPERG,-0.08608479243616926,CATSPERG
EZH2,-0.08611860646320062,EZH2
CD3E,-0.08614605166635417,CD3E
TP53INP2,-0.08615887444193465,TP53INP2
SYTL1,-0.08616907671688695,SYTL1
RAPSN,-0.08616972548882258,RAPSN
TINF2,-0.08621367099805777,TINF2
ABRAXAS1,-0.086241845095162,ABRAXAS1
KCNAB2,-0.08624560249501233,KCNAB2
AL133352.1,-0.0862511873172594,AL133352.1
FAM3A,-0.08625321052975149,FAM3A
WASHC2C,-0.08626712911351966,WASHC2C
MTCH1,-0.08628305688183067,MTCH1
MT3,-0.08628413474487835,MT3
RPTOR,-0.08631109266643804,RPTOR
SOCS6,-0.08637394106253574,SOCS6
DUSP22,-0.0863947459200218,DUSP22
SLC25A24,-0.08639521333315603,SLC25A24
MAPK8IP1,-0.08640519745457304,MAPK8IP1
BORA,-0.0864067277639272,BORA
PRSS53,-0.0864177884083914,PRSS53
RP9,-0.08644068833790336,RP9
LDAH,-0.08644490680072266,LDAH
ZFP2,-0.0864715984601141,ZFP2
UHRF1BP1L,-0.08649683678536926,UHRF1BP1L
NOC4L,-0.08649978473156412,NOC4L
ZNF528,-0.08650106365634579,ZNF528
TM2D1,-0.0865105372775541,TM2D1
CAPS,-0.086552510839295,CAPS
GTF3C6,-0.08655688141373988,GTF3C6
SUPT20H,-0.08655910451591163,SUPT20H
SAMD13,-0.08656844909362445,SAMD13
ZNF7,-0.08657639736830273,ZNF7
OR2A7,-0.08663254575502446,OR2A7
VPS26A,-0.08664842223133944,VPS26A
ETAA1,-0.0866573717304119,ETAA1
MFSD9,-0.08666115601380962,MFSD9
MCM4,-0.08667021990543229,MCM4
SNX27,-0.08669981432284303,SNX27
LIG4,-0.08672367933521082,LIG4
ARHGEF2,-0.0867970427776008,ARHGEF2
UFM1,-0.08681511987207619,UFM1
SNAI1,-0.0868246945345862,SNAI1
ZKSCAN5,-0.08682570653455615,ZKSCAN5
DPH6,-0.0868529344778094,DPH6
TMEM256-PLSCR3,-0.08686822847624504,TMEM256-PLSCR3
AQP11,-0.08686901995871882,AQP11
ITGB1BP1,-0.08689645179859888,ITGB1BP1
CXorf40B,-0.0869018156290675,CXorf40B
EEF1AKMT2,-0.08691814093338673,EEF1AKMT2
ADGRA2,-0.08692605302394807,ADGRA2
LOXL2,-0.08693802431261907,LOXL2
CDC25B,-0.08698126396583566,CDC25B
FASTK,-0.08698367137718027,FASTK
MYO1D,-0.08703110408912822,MYO1D
ANGPTL6,-0.08703901594135124,ANGPTL6
RASSF6,-0.08706528633818783,RASSF6
JUND,-0.08709210618090425,JUND
COX7A1,-0.08709398981823661,COX7A1
RPRML,-0.08715036848587256,RPRML
BCCIP,-0.0871740676459357,BCCIP
ZNF449,-0.08720307441739444,ZNF449
AKAP10,-0.08721276462290457,AKAP10
RDH10,-0.08722617536341962,RDH10
MAP3K2,-0.08723011956633431,MAP3K2
CYP2E1,-0.0872407332356812,CYP2E1
LYPLA1,-0.08724152441539568,LYPLA1
SETX,-0.08725441768447774,SETX
MYO18A,-0.08725786242776161,MYO18A
SDCCAG8,-0.08726747980811665,SDCCAG8
MRPS10,-0.08729220319328512,MRPS10
ID2,-0.08731540416651092,ID2
PSMD1,-0.08734073938065427,PSMD1
FXR2,-0.087343163901603,FXR2
AC004687.2,-0.08734999500503712,AC004687.2
SGO2,-0.08735286944358085,SGO2
PHKG1,-0.08739975583090266,PHKG1
AOPEP,-0.08743154304244469,AOPEP
RCHY1,-0.08743651794057125,RCHY1
USP4,-0.08745583605917706,USP4
MYO1E,-0.08747630204007822,MYO1E
XPA,-0.08750841662545764,XPA
EDF1,-0.08751055063601151,EDF1
AIMP1,-0.08751457395831559,AIMP1
ACOT11,-0.08752811084882887,ACOT11
FAM131A,-0.0875690281870454,FAM131A
PPAN-P2RY11,-0.0875779643453988,PPAN-P2RY11
RUVBL1,-0.0875833304759521,RUVBL1
ARL1,-0.08758435014960551,ARL1
NAB1,-0.08762169463537409,NAB1
IRF3,-0.08763390628543098,IRF3
ADAL,-0.08764478666306405,ADAL
AVEN,-0.08767586210326822,AVEN
RFC4,-0.08768439767562237,RFC4
DZIP3,-0.08770991112080391,DZIP3
STX16,-0.08774356817741608,STX16
PEX11A,-0.08775617463149392,PEX11A
ARIH2,-0.08778613718765685,ARIH2
SIGMAR1,-0.08784793865046522,SIGMAR1
AC087498.1,-0.08787194891870842,AC087498.1
MAP7,-0.08789333161766762,MAP7
NIPA1,-0.08789946692024957,NIPA1
CREB3L2,-0.08791350867190328,CREB3L2
BROX,-0.08795212887406818,BROX
RNF170,-0.08795353656578198,RNF170
TFB2M,-0.08796608906228118,TFB2M
TRIM74,-0.08800332648682697,TRIM74
MT-ATP8,-0.08801919210460205,MT-ATP8
MYCN,-0.08802558471396212,MYCN
HMGN2,-0.0880449019877084,HMGN2
KATNB1,-0.08806844511679408,KATNB1
CYP4V2,-0.08807761281056452,CYP4V2
RBMS2,-0.08811757952607538,RBMS2
MMAB,-0.08812599215375809,MMAB
SCAMP2,-0.08813397261688269,SCAMP2
FSD1L,-0.08814753041776888,FSD1L
CUX1,-0.08814987900219942,CUX1
FSCN2,-0.08816292283958291,FSCN2
CCNC,-0.08817362930091412,CCNC
BLOC1S5,-0.08819891556823134,BLOC1S5
ATL3,-0.08821239949113795,ATL3
TIPRL,-0.08823088101776398,TIPRL
SYCE2,-0.08824793301026004,SYCE2
GNRH2,-0.08825273783748931,GNRH2
DIP2A,-0.08827507216430822,DIP2A
CEP57,-0.0884432804115686,CEP57
PLPP6,-0.08844376464894275,PLPP6
MAGED2,-0.08847630516280394,MAGED2
MAP2K6,-0.0885023944098366,MAP2K6
CCDC28A,-0.08850834190172059,CCDC28A
OCIAD1,-0.08851130888760472,OCIAD1
GORAB,-0.08852892976509712,GORAB
CCDC18,-0.08853465779228996,CCDC18
MRPL30,-0.08854633924985916,MRPL30
NOL7,-0.08855095712220849,NOL7
AL135905.2,-0.08857892501153894,AL135905.2
ACO2,-0.08863438554549247,ACO2
VANGL2,-0.08864884899851938,VANGL2
ATAD3C,-0.08867481960364815,ATAD3C
CDYL2,-0.08867766539470531,CDYL2
TRMT5,-0.08869855285056405,TRMT5
TAS1R3,-0.08869859988609119,TAS1R3
AL133353.2,-0.08871011665215776,AL133353.2
ELOVL4,-0.08874578302899626,ELOVL4
NBAS,-0.08874717179835756,NBAS
ZBED5,-0.08875608719497287,ZBED5
TMEM268,-0.0887650089437511,TMEM268
GIPR,-0.0887903709699199,GIPR
DSP,-0.08879697597225886,DSP
MACROD1,-0.08881989425928893,MACROD1
XKR6,-0.08883642145051263,XKR6
CCDC88A,-0.08885021286204317,CCDC88A
TOMM22,-0.08887515767874386,TOMM22
EMD,-0.08889125101603472,EMD
KIF22,-0.08891132289841872,KIF22
TAB2,-0.08892593853394702,TAB2
CCDC138,-0.08892902552120821,CCDC138
WDFY4,-0.08898843831339118,WDFY4
MED4,-0.08898941497404082,MED4
SAV1,-0.08901543959235877,SAV1
TIE1,-0.08910966729621737,TIE1
CALML6,-0.08912997991955926,CALML6
ERRFI1,-0.08914674586040014,ERRFI1
CROT,-0.08916362597519241,CROT
NKX6-3,-0.0891919802321347,NKX6-3
CHKB,-0.08919573262491756,CHKB
MLH3,-0.08922763143412507,MLH3
DAAM2,-0.08923969963879154,DAAM2
KDELR1,-0.08928285507675242,KDELR1
GFRA2,-0.08929290675984629,GFRA2
CD40,-0.08931788270674593,CD40
SPDYE4,-0.08936148434629845,SPDYE4
RSPO4,-0.08936179645349861,RSPO4
HIVEP2,-0.089367900095352,HIVEP2
OPHN1,-0.08937247449408693,OPHN1
PSMC4,-0.08937470689084527,PSMC4
TMSB4Y,-0.08943711931824375,TMSB4Y
CDK16,-0.08945566742689941,CDK16
CNKSR1,-0.08946296076858791,CNKSR1
OTULINL,-0.08950422947387603,OTULINL
NUDC,-0.08952120620401278,NUDC
ZNF516,-0.08957337714189463,ZNF516
ISYNA1,-0.08964266948462879,ISYNA1
PRKCZ,-0.08967168769164943,PRKCZ
FAM219B,-0.08972836685873349,FAM219B
FBXO45,-0.08975919027863949,FBXO45
RRP36,-0.08976134701190311,RRP36
ZNF48,-0.08984077619868966,ZNF48
FLAD1,-0.089860311585954,FLAD1
ZBTB17,-0.08989404306491938,ZBTB17
ZNF720,-0.0899194037083853,ZNF720
TBXA2R,-0.08992646319695072,TBXA2R
C17orf107,-0.08999617698115435,C17orf107
NIPSNAP1,-0.08999964415280191,NIPSNAP1
ZNF775,-0.09004008001338337,ZNF775
SETD3,-0.09007053083884292,SETD3
PRKCB,-0.0901222123837666,PRKCB
TOP1,-0.09013201832284651,TOP1
CYLD,-0.09015721610691235,CYLD
IL34,-0.09015959739621915,IL34
CHST10,-0.09019549493294009,CHST10
GET4,-0.09021425577331416,GET4
HRAS,-0.09023315351603574,HRAS
TACO1,-0.09024822329015074,TACO1
AC068775.1,-0.09027948286865727,AC068775.1
TRIM16L,-0.0902859569748778,TRIM16L
CMTM1,-0.09035176713296099,CMTM1
KLF7,-0.0903776631383249,KLF7
TLE5,-0.0904145602983829,TLE5
SNW1,-0.09042553508607538,SNW1
BTBD8,-0.09044127674624507,BTBD8
ARL5A,-0.09044633916303528,ARL5A
ZNF184,-0.09046248697602392,ZNF184
BBS7,-0.0904707596749001,BBS7
NEURL1B,-0.0904812572026894,NEURL1B
PCYT2,-0.09051224474250463,PCYT2
IL17C,-0.09053976074446,IL17C
LDHD,-0.09057630421750004,LDHD
IL2RA,-0.09057751647044997,IL2RA
BTF3L4,-0.09059221124934591,BTF3L4
CD5,-0.09066586401042125,CD5
NOL12,-0.09067457031643975,NOL12
TAX1BP3,-0.09067675274296876,TAX1BP3
RNF146,-0.09067882314863368,RNF146
ZNF586,-0.09069580688200042,ZNF586
APC2,-0.09070856706763734,APC2
PHF20L1,-0.09074020947305725,PHF20L1
C11orf54,-0.0907813028645702,C11orf54
SPEF2,-0.09079230471947003,SPEF2
IFT74,-0.09084235030205853,IFT74
MICU3,-0.09085178082885423,MICU3
ATP6V1H,-0.09085380596339307,ATP6V1H
MAP4,-0.09086060366578876,MAP4
TUBGCP5,-0.09086565957482459,TUBGCP5
SSH2,-0.09086853973561528,SSH2
STX2,-0.09087013585708902,STX2
KMT5C,-0.09087411312846236,KMT5C
WASHC4,-0.09090554065757356,WASHC4
RNF214,-0.09091031525859689,RNF214
MGME1,-0.0909211815408039,MGME1
TCEANC,-0.0909228322870011,TCEANC
PSMD6,-0.09094984465391358,PSMD6
RTN1,-0.09096031848733332,RTN1
EXOSC3,-0.09096359773975074,EXOSC3
ESF1,-0.09099516277404662,ESF1
ZP1,-0.09100551838820055,ZP1
SLC8A1,-0.09105249941392218,SLC8A1
TRIM26,-0.09110094516582182,TRIM26
BCL2,-0.09117919902593953,BCL2
GDF11,-0.09118500943743398,GDF11
HIVEP1,-0.09121873782763448,HIVEP1
ETDC,-0.09122673537097342,ETDC
ANKRA2,-0.09122982000332792,ANKRA2
ASB14,-0.09123442649084806,ASB14
PUM3,-0.0912811606755664,PUM3
CCDC191,-0.09128421820017085,CCDC191
TMEM222,-0.09131127766411441,TMEM222
NEFH,-0.09136739025868096,NEFH
CALCRL,-0.09137475225721457,CALCRL
WIPF2,-0.09139982653085796,WIPF2
ELL3,-0.091416621592568,ELL3
HOXA4,-0.09144027618387511,HOXA4
NAT14,-0.09145469945564735,NAT14
RTCA,-0.09145675232481816,RTCA
WTAP,-0.09146542940143008,WTAP
NDUFAF7,-0.09148420272198055,NDUFAF7
ZNF565,-0.09149031100398548,ZNF565
NDUFA3,-0.09154135543177354,NDUFA3
USF2,-0.09154274731403161,USF2
LAMB2,-0.09154548975112767,LAMB2
FAM83G,-0.09156039234958123,FAM83G
PPIL4,-0.09156103947670141,PPIL4
GPATCH11,-0.0915941134889682,GPATCH11
HMGCL,-0.09160096965008385,HMGCL
MRPS9,-0.09161326790598684,MRPS9
DUSP6,-0.09162092709336932,DUSP6
GPLD1,-0.09162779523816907,GPLD1
SLC25A51,-0.09166224447395323,SLC25A51
C1orf56,-0.09166664270447449,C1orf56
GALNT10,-0.09167282607750693,GALNT10
DNAJB6,-0.09168017652352264,DNAJB6
FEN1,-0.09169469722823319,FEN1
DYRK4,-0.09173006738184637,DYRK4
GNB5,-0.09178688731403677,GNB5
ABCD2,-0.09182619418306755,ABCD2
SEMA4C,-0.091828319927093,SEMA4C
C8orf58,-0.0918320740818832,C8orf58
MAPK1,-0.09187361300705714,MAPK1
FBXL18,-0.09188815093436177,FBXL18
MOCS1,-0.09191603130807142,MOCS1
CDK10,-0.09194324670261296,CDK10
AC104532.1,-0.09198232414237413,AC104532.1
NUP35,-0.09200875434777818,NUP35
FSD1,-0.0920109870601569,FSD1
TMEM179B,-0.09203378022731695,TMEM179B
TYK2,-0.09207000833985034,TYK2
BIN1,-0.09209113554813056,BIN1
FAM86B2,-0.09209717536656192,FAM86B2
MED21,-0.09209745735711519,MED21
ZNF140,-0.09210065038163803,ZNF140
TSSK4,-0.09210745203784498,TSSK4
DHX8,-0.0921272031970057,DHX8
SRBD1,-0.09217438386844776,SRBD1
SAFB,-0.09221475567838056,SAFB
ENTPD7,-0.09224703409757992,ENTPD7
PRL,-0.09230737964349173,PRL
TUBE1,-0.09230856801321745,TUBE1
DYNC1LI1,-0.09231061140191041,DYNC1LI1
FAM153B,-0.09238904654849296,FAM153B
APOBEC3D,-0.09240357367726335,APOBEC3D
POLI,-0.09244083870690076,POLI
DZANK1,-0.0924467850521957,DZANK1
USP5,-0.09245332065740271,USP5
SLC2A13,-0.0924576845135766,SLC2A13
RRAGB,-0.09248664644195992,RRAGB
TWSG1,-0.09248692505812549,TWSG1
UTP11,-0.09252267773651357,UTP11
SUPT3H,-0.0925354766572799,SUPT3H
L3HYPDH,-0.09254098145094387,L3HYPDH
HABP4,-0.09254273906167487,HABP4
PRELID3B,-0.0925493578822296,PRELID3B
RFK,-0.09256783603156563,RFK
TCAF2,-0.09259088972370766,TCAF2
ZNF79,-0.09259689223965116,ZNF79
GPR15,-0.09260502068150682,GPR15
FXR1,-0.0926207937855369,FXR1
PIGV,-0.09263966831508232,PIGV
APTX,-0.09264419097593936,APTX
XRCC1,-0.09269369100579705,XRCC1
CCHCR1,-0.0927399138903778,CCHCR1
PCBP2,-0.09274474485544851,PCBP2
RHOF,-0.09275880896678369,RHOF
ADNP2,-0.09276616882902505,ADNP2
ICOS,-0.09277780132205893,ICOS
CALM3,-0.09282806360160638,CALM3
RMDN3,-0.09284409701310613,RMDN3
RPL18,-0.09285690644607196,RPL18
CHD1,-0.09287591520613027,CHD1
SNX32,-0.09288211398239338,SNX32
IL21,-0.09290011529637048,IL21
DUSP19,-0.09290553514540752,DUSP19
ZNF717,-0.09292972455007462,ZNF717
ACY3,-0.09294924184562352,ACY3
MR1,-0.09295085282786188,MR1
BMI1,-0.09296307884018305,BMI1
PPP2R1A,-0.09297629043426915,PPP2R1A
SLC35G5,-0.09298826716406548,SLC35G5
ZKSCAN4,-0.09300103796978175,ZKSCAN4
BAZ2A,-0.09303401808962813,BAZ2A
KCNK6,-0.09306336829326997,KCNK6
ADAM10,-0.09306408381594401,ADAM10
TBC1D22A,-0.09312913228292345,TBC1D22A
PIAS3,-0.09313435902616572,PIAS3
ZNHIT2,-0.09314268233892645,ZNHIT2
PWP1,-0.09316738771259149,PWP1
SUSD3,-0.09316923026433792,SUSD3
ZNF134,-0.09317583265199052,ZNF134
SRSF4,-0.09320093324570149,SRSF4
RMND1,-0.09323486496119808,RMND1
GLMN,-0.09326370853046696,GLMN
ARMH1,-0.09328122065739469,ARMH1
ZMIZ1,-0.09328995962307844,ZMIZ1
RHPN2,-0.09330907205775747,RHPN2
IL36A,-0.09332945037837469,IL36A
AFMID,-0.09332952042871494,AFMID
EVI5L,-0.09334189161355783,EVI5L
PACRGL,-0.09340087274205316,PACRGL
VSIG8,-0.09341411062016926,VSIG8
AMACR,-0.09343707928557615,AMACR
JRKL,-0.09346220120620195,JRKL
RABL3,-0.09346764435753738,RABL3
HPX,-0.09348141356742577,HPX
SLC10A3,-0.09348406638332783,SLC10A3
KRTCAP3,-0.09349983751947721,KRTCAP3
MRPS34,-0.09356465902036545,MRPS34
CLPTM1,-0.09356700395140112,CLPTM1
MAPK6,-0.09361356754970723,MAPK6
LPXN,-0.09363704470343555,LPXN
EFNA1,-0.09365421653164353,EFNA1
AKR7A3,-0.09365581270947257,AKR7A3
CWF19L2,-0.09365604736384937,CWF19L2
ZC4H2,-0.09365634804326824,ZC4H2
TMPRSS15,-0.09371751400808338,TMPRSS15
TOPORS,-0.09371923750476345,TOPORS
SLC35A4,-0.09372892359707492,SLC35A4
NUDT7,-0.09373418265830336,NUDT7
NAIF1,-0.09373691269806375,NAIF1
ERP29,-0.09374362259378631,ERP29
PLEKHA4,-0.09374517401987631,PLEKHA4
NECAP2,-0.09376195848911677,NECAP2
UPF3B,-0.09380278114116554,UPF3B
POLK,-0.09383828015832794,POLK
RPS6KA2,-0.09385359280707765,RPS6KA2
PDK3,-0.09387733449240586,PDK3
TTC14,-0.09398697185436926,TTC14
PPP1R3G,-0.09398915430625795,PPP1R3G
ANAPC16,-0.093996968982601,ANAPC16
RPA1,-0.09407083286236316,RPA1
RNF139,-0.09410651125258163,RNF139
RANBP6,-0.09411822713376941,RANBP6
FUCA2,-0.0941195035693022,FUCA2
EFNA3,-0.09412493385976876,EFNA3
EIF4EBP1,-0.09414755935818996,EIF4EBP1
HERPUD2,-0.09415244297850915,HERPUD2
CDK2AP1,-0.09415248006243546,CDK2AP1
LACTB2,-0.09416530605604083,LACTB2
DNA2,-0.09418222531466189,DNA2
PEMT,-0.09419749986671334,PEMT
CPSF1,-0.09421911324725167,CPSF1
MFSD6L,-0.09423484812819458,MFSD6L
LENG1,-0.09423883401391805,LENG1
KREMEN2,-0.09424573004701363,KREMEN2
FAM216A,-0.09427464696571776,FAM216A
ARHGEF3,-0.0942905213996786,ARHGEF3
CHP1,-0.0944028629772926,CHP1
LRRC28,-0.09440311316482058,LRRC28
ZNF195,-0.0944153552626229,ZNF195
UBQLN2,-0.094453375834929,UBQLN2
ZBTB26,-0.09445377195325486,ZBTB26
ALDH2,-0.09447415505481507,ALDH2
CENPH,-0.0944787025969253,CENPH
CEP152,-0.0944929662691107,CEP152
RAB2A,-0.09450362723476123,RAB2A
GMPPB,-0.09452814513035712,GMPPB
P2RY1,-0.09453298120727653,P2RY1
HPGDS,-0.0945334448932194,HPGDS
FAM185A,-0.09454278921056582,FAM185A
NAGLU,-0.09459345344172558,NAGLU
RACGAP1,-0.09459757902927375,RACGAP1
KDM8,-0.09459954173404543,KDM8
