Gene,Ranks,gene_name
SERPINF2,-0.07628298306936573,SERPINF2
RASD1,-0.07629570516811246,RASD1
LRRC40,-0.07631197905839175,LRRC40
ZNF675,-0.07635883596369444,ZNF675
SUCLA2,-0.07640371963591683,SUCLA2
TXNIP,-0.07642621169538537,TXNIP
TARBP2,-0.07655727453460212,TARBP2
EGLN2,-0.07660072611258657,EGLN2
WDR41,-0.07662424169018803,WDR41
USP5,-0.07662772798876644,USP5
PBX2,-0.07663521428476316,PBX2
ZNF571,-0.0767065594944418,ZNF571
BEX2,-0.07677507498831684,BEX2
LYPD6B,-0.07682754739371563,LYPD6B
KRTAP5-7,-0.07683929422733063,KRTAP5-7
MAPK8IP3,-0.076929145936598,MAPK8IP3
ZP3,-0.07695650381324988,ZP3
ZNF689,-0.07707637099851292,ZNF689
ANKRD61,-0.07723433027045443,ANKRD61
PNPLA4,-0.07727034681337003,PNPLA4
ING2,-0.07731778965971482,ING2
SULT1B1,-0.07732380732932542,SULT1B1
KCTD9,-0.07733477735972832,KCTD9
AP3D1,-0.07734314646094768,AP3D1
PCGF6,-0.07735953667432441,PCGF6
TMEM241,-0.07761207377635991,TMEM241
TMEM165,-0.07771115282989448,TMEM165
INTS11,-0.07774270290335188,INTS11
ADSL,-0.07775200007919464,ADSL
ZFAND2B,-0.07775468585125779,ZFAND2B
PIGK,-0.07775484831442663,PIGK
PSEN1,-0.07776108328270016,PSEN1
PTPRE,-0.07779042272159226,PTPRE
CCT3,-0.0778088958882263,CCT3
AC040162.1,-0.07787169216105348,AC040162.1
ZNF429,-0.07792639360372458,ZNF429
NUDC,-0.07796288169787119,NUDC
AC092718.3,-0.07799401194038136,AC092718.3
CENPT,-0.07805451813035887,CENPT
EIF2AK4,-0.07814465869743763,EIF2AK4
NOP58,-0.07823000195809832,NOP58
PGPEP1,-0.07823261052231538,PGPEP1
SOCS4,-0.07824975464248159,SOCS4
WIPI1,-0.07830951082237358,WIPI1
AL159141.1,-0.07832475036885238,AL159141.1
NCDN,-0.07840926998894386,NCDN
SCRIB,-0.0784737199957486,SCRIB
GTF2F1,-0.07851457779196938,GTF2F1
IFNGR1,-0.07853981245781547,IFNGR1
LDOC1,-0.07857620406701205,LDOC1
PGP,-0.07864447081591835,PGP
FGD2,-0.07869682427385312,FGD2
FAM160B2,-0.07871504336070273,FAM160B2
ADAM12,-0.07876163100159711,ADAM12
CMTM6,-0.07887479116769942,CMTM6
PSMB5,-0.07891369737638698,PSMB5
MGARP,-0.07897867984917904,MGARP
ICAM3,-0.07899382597668013,ICAM3
APOBR,-0.07907857789280957,APOBR
TUBGCP2,-0.07907875243992737,TUBGCP2
MTPN,-0.07909849701241148,MTPN
SPDYE1,-0.079154021572011,SPDYE1
UACA,-0.07917385683182265,UACA
DNAJC5,-0.07917628812360358,DNAJC5
BX664615.2,-0.07921360868714045,BX664615.2
VPS33A,-0.07929741563899108,VPS33A
EXOSC7,-0.07931355231431875,EXOSC7
BORCS8,-0.07934649279089555,BORCS8
TMEM71,-0.07939941028355571,TMEM71
MRPS14,-0.07956084838694233,MRPS14
PAIP1,-0.07967644937565502,PAIP1
HINT3,-0.07969627616479782,HINT3
METTL22,-0.0797486075245161,METTL22
CLPTM1,-0.07977048949769586,CLPTM1
SHMT1,-0.07979616886897092,SHMT1
RPL13,-0.07983974340622299,RPL13
UCK1,-0.07984700330339692,UCK1
DNAJC17,-0.07985355714520827,DNAJC17
C20orf96,-0.07991992983234701,C20orf96
RNF25,-0.08002718588150023,RNF25
TMEM81,-0.08004147079641616,TMEM81
MTG2,-0.08005603295898757,MTG2
AIFM1,-0.08006455075871717,AIFM1
ANKMY1,-0.08015734122353389,ANKMY1
GLI4,-0.0801898782234601,GLI4
RNF170,-0.0801921895924458,RNF170
GLIPR1L2,-0.08019224720416504,GLIPR1L2
TMEM154,-0.08021542291213142,TMEM154
TNFSF11,-0.08023424505044362,TNFSF11
ZBED1,-0.08027232741175645,ZBED1
ASRGL1,-0.08032142380717396,ASRGL1
RABL3,-0.08032879357808806,RABL3
NHP2,-0.08033060459500314,NHP2
GHDC,-0.08035787672248093,GHDC
RINL,-0.08045078483049585,RINL
CRYGN,-0.08045593284851375,CRYGN
B3GALT6,-0.0804828901967813,B3GALT6
MAJIN,-0.08049573316673739,MAJIN
ACCS,-0.08051079141484449,ACCS
PLEKHM1,-0.08052579968498373,PLEKHM1
NOXA1,-0.08059217013904194,NOXA1
COPRS,-0.0805993866294024,COPRS
C2orf81,-0.08062720834923344,C2orf81
C16orf86,-0.08090170971232541,C16orf86
RPL10,-0.08097178665850938,RPL10
HES5,-0.08115259461846115,HES5
CWC27,-0.08122522399603177,CWC27
INTS14,-0.081227468194184,INTS14
PPP2R5C,-0.08131814890822844,PPP2R5C
VIM,-0.08134205501875195,VIM
RPL29,-0.08144921540727859,RPL29
EFTUD2,-0.08149915224110525,EFTUD2
IL20RB,-0.08158312118837902,IL20RB
IFNLR1,-0.08162257192754742,IFNLR1
MTRNR2L8,-0.08162789778211536,MTRNR2L8
KLHL17,-0.08167646291431199,KLHL17
ZNF625,-0.08173985117126689,ZNF625
EFCAB10,-0.08174159158384725,EFCAB10
TOR4A,-0.08180925959553544,TOR4A
MTA2,-0.08184494706887566,MTA2
DERPC,-0.08185377131157502,DERPC
PHYH,-0.08191351252899952,PHYH
NPIPA5,-0.08192257958024579,NPIPA5
C2orf92,-0.08197635182438939,C2orf92
GABBR1,-0.08207278853174726,GABBR1
ALKBH6,-0.08214186813552424,ALKBH6
SPDYE2B,-0.08216520682938108,SPDYE2B
EEF1D,-0.08222565131423816,EEF1D
EEFSEC,-0.08226356509798284,EEFSEC
PSMD3,-0.08230383918672367,PSMD3
ARHGAP35,-0.08244684015130654,ARHGAP35
RLN3,-0.08248335538829632,RLN3
SETX,-0.0825088262911044,SETX
SCAF1,-0.08257386568519669,SCAF1
BRIX1,-0.08261037833644301,BRIX1
ERCC8,-0.08261820904312793,ERCC8
RBPJ,-0.08268704246649274,RBPJ
MTCP1,-0.08270376990164278,MTCP1
ZNF569,-0.08271476253875605,ZNF569
GOLGA8T,-0.08282933517160952,GOLGA8T
LGALS9C,-0.08284428624589385,LGALS9C
PAWR,-0.08285232220182484,PAWR
ATOX1,-0.08302607694233868,ATOX1
CCDC88C,-0.0830470976502596,CCDC88C
DDB1,-0.08309474866464697,DDB1
KLC2,-0.0831145881366056,KLC2
KRT5,-0.08311535141045652,KRT5
NPM1,-0.08312215933961657,NPM1
INTS12,-0.08315248065572778,INTS12
ZBTB32,-0.08315486306067935,ZBTB32
HYLS1,-0.08316714120709148,HYLS1
U2AF1L4,-0.08317197028103386,U2AF1L4
PEBP1,-0.08319665409489065,PEBP1
IQSEC1,-0.08319793004162872,IQSEC1
TLCD4-RWDD3,-0.08322402953013344,TLCD4-RWDD3
SOX8,-0.08326581616116516,SOX8
ARIH2OS,-0.08333406962358775,ARIH2OS
SYT2,-0.08334902924357035,SYT2
CHTF8,-0.0833633362021866,CHTF8
C1QTNF4,-0.08341778879661495,C1QTNF4
DOHH,-0.08354608980929108,DOHH
SLC4A2,-0.08355914974812635,SLC4A2
SMDT1,-0.08359724701899587,SMDT1
MXRA8,-0.08361228270304727,MXRA8
TMEM164,-0.08363213979378707,TMEM164
ENTPD7,-0.08363732313506299,ENTPD7
NRIP3,-0.0836570973868946,NRIP3
CCDC138,-0.0836678693021811,CCDC138
DENND3,-0.0836838742010557,DENND3
IGSF22,-0.0837402745045998,IGSF22
ZNF678,-0.0838003955056258,ZNF678
GDAP1,-0.0838051772243378,GDAP1
TCTE1,-0.083884621824351,TCTE1
DCLRE1B,-0.08391699737349027,DCLRE1B
GMIP,-0.08394224460706222,GMIP
PPM1G,-0.08407926691845563,PPM1G
WDR53,-0.08409518116514175,WDR53
KREMEN1,-0.0841181246855367,KREMEN1
MBLAC1,-0.08418179612061312,MBLAC1
ABCB10,-0.0842070423973525,ABCB10
TRIP12,-0.08420719874736257,TRIP12
COPS5,-0.08427385822488247,COPS5
DOCK5,-0.08431614179384096,DOCK5
OCLM,-0.08435358573600167,OCLM
ALG3,-0.08439664604053596,ALG3
PCSK4,-0.08444511275899069,PCSK4
MSL1,-0.08453476784053864,MSL1
POU5F2,-0.08455750608155152,POU5F2
COX4I2,-0.08456162338413309,COX4I2
AARS1,-0.08458171350665239,AARS1
ANKRD20A4,-0.08464892878140326,ANKRD20A4
ATP10A,-0.08466167561040015,ATP10A
EEF2KMT,-0.0847323607707841,EEF2KMT
ICA1L,-0.08473361035212491,ICA1L
IRF3,-0.08476125831185134,IRF3
RWDD3,-0.08479247897970872,RWDD3
MYH7,-0.08481877662946846,MYH7
AC009779.4,-0.08482122687844554,AC009779.4
STIMATE,-0.08486235671584345,STIMATE
H3C2,-0.08488876640131775,H3C2
KRTCAP2,-0.08492503625406378,KRTCAP2
FAM149B1,-0.08510802279876839,FAM149B1
MAGT1,-0.08517229508092307,MAGT1
ARCN1,-0.08527039818514238,ARCN1
ADSS1,-0.0853655437888702,ADSS1
PRPF19,-0.08536902375576033,PRPF19
FAM86C1,-0.08547511276895432,FAM86C1
FZR1,-0.08555921072553734,FZR1
ZNF487,-0.08557279893498804,ZNF487
OCIAD2,-0.0856021545498489,OCIAD2
AC013394.1,-0.08563150654087785,AC013394.1
SEC14L2,-0.08565027821523623,SEC14L2
BBS7,-0.08569287775609188,BBS7
MYH9,-0.08573514013317513,MYH9
C1R,-0.08575299045245569,C1R
AL049697.1,-0.08581259258821959,AL049697.1
KDM8,-0.08584507725716585,KDM8
OAF,-0.08590021297631255,OAF
DUSP2,-0.08592433075644317,DUSP2
HYPK,-0.08593027092346,HYPK
TMEM230,-0.08593899521539153,TMEM230
NPIPB13,-0.0859643383717424,NPIPB13
EFEMP2,-0.08603684911355458,EFEMP2
PPME1,-0.08608010734549841,PPME1
RRAGA,-0.08608443178042269,RRAGA
AC005520.3,-0.08610384221500757,AC005520.3
KRT36,-0.08618856848196356,KRT36
XRCC6,-0.08624316498222562,XRCC6
CLDN7,-0.08630777543533032,CLDN7
HAUS8,-0.08634127912401665,HAUS8
PFKFB4,-0.08640740160873962,PFKFB4
ATAD3B,-0.08654905505882927,ATAD3B
CLBA1,-0.08656215921145274,CLBA1
SPCS1,-0.08659986927122792,SPCS1
ALKBH7,-0.08668250391717533,ALKBH7
HSP90B1,-0.08670330252331854,HSP90B1
PKDREJ,-0.0867169922064102,PKDREJ
TEX12,-0.08673284601990575,TEX12
PSMC5,-0.0867629055957938,PSMC5
A3GALT2,-0.08686044172549592,A3GALT2
SLC12A9,-0.08689997159041418,SLC12A9
AC015813.2,-0.08698754118527009,AC015813.2
ACTR10,-0.0870138060580762,ACTR10
GNL2,-0.08702317969119978,GNL2
RPL10A,-0.08712479297243446,RPL10A
COL5A2,-0.0871393245057556,COL5A2
BBS5,-0.08713993843371179,BBS5
CCNC,-0.08716431617955876,CCNC
FAM209B,-0.08717750413326472,FAM209B
TRIP4,-0.08725036789229752,TRIP4
SRD5A1,-0.08734598392116731,SRD5A1
RAP1GDS1,-0.08735501395041796,RAP1GDS1
ZNF197,-0.08741624300237717,ZNF197
LYPLA1,-0.0874292760972998,LYPLA1
COX4I1,-0.08745649867057298,COX4I1
PYCARD,-0.0875122086891049,PYCARD
UBQLN4,-0.08752020673511803,UBQLN4
NPPC,-0.08753587198925036,NPPC
RIMBP2,-0.08755711373349157,RIMBP2
FAM102B,-0.0875775760684662,FAM102B
AAR2,-0.08775818833536374,AAR2
TRMT11,-0.08777389183130684,TRMT11
KCTD10,-0.0878075832481586,KCTD10
DHRS7,-0.08789108940204941,DHRS7
ERRFI1,-0.08792774486720467,ERRFI1
ACTC1,-0.08797942088761923,ACTC1
LUZP1,-0.08804576808807539,LUZP1
PNKD,-0.08805934915144199,PNKD
FBXW4,-0.08807369795113373,FBXW4
C10orf95,-0.0880823650950404,C10orf95
PARS2,-0.08808489820028705,PARS2
SPAG4,-0.08810702265348197,SPAG4
CHURC1,-0.08817154343899601,CHURC1
FSTL1,-0.08821661850176964,FSTL1
UCHL5,-0.08823331622915825,UCHL5
PCNX1,-0.08842619648893826,PCNX1
SLC46A3,-0.08847853391640359,SLC46A3
FRZB,-0.08849951035594844,FRZB
CCSER2,-0.08851100461739062,CCSER2
UNC45A,-0.08858092581041942,UNC45A
DCUN1D1,-0.08867519080252032,DCUN1D1
B4GALT1,-0.08875660496571806,B4GALT1
CEP152,-0.08876148163491804,CEP152
RDH13,-0.08889253404398219,RDH13
CD4,-0.0889039390536922,CD4
ANP32E,-0.08898068438168105,ANP32E
SVIP,-0.08900863340059319,SVIP
RFX2,-0.08910799736134802,RFX2
MELTF,-0.08912571345164277,MELTF
LRRC37A,-0.08913954741336275,LRRC37A
GOLIM4,-0.08915199213895478,GOLIM4
TIGD6,-0.08917986045746845,TIGD6
SEPTIN10,-0.08919049189465524,SEPTIN10
INO80C,-0.08919259570897285,INO80C
B3GNT7,-0.08923411483509065,B3GNT7
TAF12,-0.08925635542366393,TAF12
KCTD7,-0.0893327870752043,KCTD7
RASA4,-0.08934468615572252,RASA4
ANKRD63,-0.08936526790750744,ANKRD63
PRRC2A,-0.08936861772984332,PRRC2A
NSMCE1,-0.08937749013607221,NSMCE1
UBE2D1,-0.0893809088434783,UBE2D1
S100PBP,-0.08938525297053845,S100PBP
NIF3L1,-0.08940022199837883,NIF3L1
BCAS2,-0.08950483055012122,BCAS2
KIAA1614,-0.0895442642746401,KIAA1614
WWC3,-0.0895868992695069,WWC3
CD207,-0.08959104612949806,CD207
EPB41,-0.08962745714245751,EPB41
RFC4,-0.08964004995951512,RFC4
CRYGD,-0.08966899535354228,CRYGD
DOK4,-0.0896704704778353,DOK4
EIF3B,-0.0897432671131025,EIF3B
SNTB2,-0.08978082682945661,SNTB2
AP000812.4,-0.08978823805613194,AP000812.4
TESK1,-0.0898226167374183,TESK1
DHX16,-0.08982425190521537,DHX16
IQSEC3,-0.08990794669108977,IQSEC3
COA4,-0.08990842511665123,COA4
SNAP47,-0.08991778929711017,SNAP47
TNFRSF19,-0.09003424683865358,TNFRSF19
B3GALNT2,-0.09008809365501266,B3GALNT2
HSFX2,-0.09013095804849487,HSFX2
ACKR4,-0.09013936728927822,ACKR4
ZCCHC2,-0.09017865037864796,ZCCHC2
PWP1,-0.09029937259840873,PWP1
ARAP3,-0.09034044315756544,ARAP3
GNMT,-0.09041484235767545,GNMT
PIFO,-0.09042283722268112,PIFO
AXIN1,-0.09048658686081565,AXIN1
BCDIN3D,-0.09051768249471415,BCDIN3D
C11orf58,-0.0905183195102835,C11orf58
ATP13A4,-0.09054273724504475,ATP13A4
MRFAP1L1,-0.09078534912435626,MRFAP1L1
SLC41A3,-0.09085908186009257,SLC41A3
CD80,-0.09087437845328475,CD80
RAB9A,-0.09089908226165629,RAB9A
YIPF6,-0.09090117310910178,YIPF6
VPS35L,-0.09092484517741208,VPS35L
COL9A3,-0.09094667350483417,COL9A3
TTC26,-0.09096267441147811,TTC26
TENT5B,-0.09106529914630912,TENT5B
IQCE,-0.09114218203435104,IQCE
SNUPN,-0.09119841473900206,SNUPN
C12orf57,-0.09124177045726413,C12orf57
RFK,-0.09126561938964524,RFK
IL23A,-0.09128049402813024,IL23A
CHP1,-0.09136153512987553,CHP1
SLC1A1,-0.09138724918973386,SLC1A1
SYCE1,-0.09141587799140567,SYCE1
IFT46,-0.09144736934696233,IFT46
CD55,-0.0915009928847424,CD55
PIGS,-0.09151549027260918,PIGS
RIPK3,-0.09167879272309579,RIPK3
RIOK2,-0.09170838838920456,RIOK2
SNRPN,-0.09171346233762566,SNRPN
RPL7A,-0.0917187665846102,RPL7A
STX16-NPEPL1,-0.09177127508871245,STX16-NPEPL1
CHRFAM7A,-0.09191130705356455,CHRFAM7A
BLMH,-0.09199326206200514,BLMH
GJC2,-0.09199593895205349,GJC2
CASP10,-0.09200268094830455,CASP10
ZNF471,-0.0920253708156559,ZNF471
ZNF771,-0.09206295139781044,ZNF771
ZSCAN20,-0.09211756873415537,ZSCAN20
XRRA1,-0.09213023792451218,XRRA1
RCOR1,-0.09213813106097826,RCOR1
AL133352.1,-0.09228781140865275,AL133352.1
ERGIC2,-0.09233129137321153,ERGIC2
CAMLG,-0.09237202049705973,CAMLG
DHRSX,-0.09255249828067134,DHRSX
SLC26A1,-0.09257102325377772,SLC26A1
CYTL1,-0.09260451418577827,CYTL1
ASGR1,-0.09260473297743727,ASGR1
KLRC4,-0.09268737724382792,KLRC4
ERGIC3,-0.09270963522800096,ERGIC3
SV2A,-0.09272058360516133,SV2A
TM9SF1,-0.09273854153899608,TM9SF1
RPH3A,-0.09274196170162084,RPH3A
VPS72,-0.09274420466303733,VPS72
BTD,-0.09278235437023619,BTD
KBTBD3,-0.09280665929144256,KBTBD3
RNF214,-0.09289252207521786,RNF214
AL355987.3,-0.09294118572148752,AL355987.3
TOMM40,-0.09301929053612881,TOMM40
C11orf94,-0.0930591243677608,C11orf94
DSC1,-0.09307496823817411,DSC1
DNAJC13,-0.0931370016657766,DNAJC13
PHTF2,-0.09314481905789072,PHTF2
GIMAP6,-0.093181999749561,GIMAP6
PPP5C,-0.0931856917222289,PPP5C
NDUFB9,-0.09319282364590385,NDUFB9
THOC3,-0.09324952455875526,THOC3
ZDHHC24,-0.09325838305783739,ZDHHC24
EPHA2,-0.0932664651578007,EPHA2
ARID3A,-0.09327550370813506,ARID3A
TAS2R41,-0.09337647609055802,TAS2R41
TMED7-TICAM2,-0.09338736101920955,TMED7-TICAM2
THEMIS,-0.09339727811404264,THEMIS
ANKRD13D,-0.0934126329456199,ANKRD13D
GLIPR1,-0.09345110337877349,GLIPR1
SMYD1,-0.09353675431542309,SMYD1
PLD1,-0.0935584004251782,PLD1
SRGAP2B,-0.0935661722774843,SRGAP2B
NUP35,-0.0936285233935417,NUP35
RPL28,-0.09363130284750755,RPL28
MAST3,-0.09368936552653584,MAST3
PARP11,-0.09397594002406073,PARP11
HEXA,-0.09398430264228327,HEXA
CTNNA1,-0.0940317602930343,CTNNA1
LCK,-0.0940895117195012,LCK
SEMA4B,-0.09410986251623783,SEMA4B
STPG4,-0.09415116098926771,STPG4
SMAD5,-0.09422683696438804,SMAD5
KYAT1,-0.09424740141709502,KYAT1
LRRC4,-0.09437365083880404,LRRC4
APLP2,-0.09439546859295232,APLP2
KIF26A,-0.09443513251787025,KIF26A
NKIRAS1,-0.0944696293526926,NKIRAS1
MUS81,-0.09449446656803402,MUS81
CDRT4,-0.09450331078875249,CDRT4
NOCT,-0.09452840409099242,NOCT
COQ4,-0.0945386000540357,COQ4
WDR25,-0.09455840208844095,WDR25
CEMP1,-0.09457261578838509,CEMP1
SPDYE21P,-0.09460407854193989,SPDYE21P
DEK,-0.09466347592627465,DEK
TMEM19,-0.09468950613286309,TMEM19
RBBP9,-0.09469511343183523,RBBP9
ACSM1,-0.09470622039644608,ACSM1
ACO2,-0.09472395018237229,ACO2
RELA,-0.09472666516323718,RELA
ZNF618,-0.09478204953454224,ZNF618
LRWD1,-0.09484139857582004,LRWD1
TBCEL,-0.09487555196328427,TBCEL
PIGZ,-0.09491536497645449,PIGZ
CCSER1,-0.09501482422364926,CCSER1
PIGF,-0.09502075982995112,PIGF
DBF4B,-0.09511319014034016,DBF4B
DYNC1H1,-0.09516297119561298,DYNC1H1
CXorf56,-0.09517226422737673,CXorf56
CFAP126,-0.09522421095509578,CFAP126
SMIM8,-0.09525834606598278,SMIM8
ERP44,-0.095285827480129,ERP44
CKAP5,-0.09528707640517718,CKAP5
PLAC8L1,-0.0953110947296107,PLAC8L1
AMPD2,-0.0954577159298186,AMPD2
ELK1,-0.09548028219226842,ELK1
SPTLC2,-0.09549294041116453,SPTLC2
DPAGT1,-0.09555504087982099,DPAGT1
THAP11,-0.09557043316570978,THAP11
OCM2,-0.09561006161597407,OCM2
SHPK,-0.09562632651187035,SHPK
SPINK2,-0.09569017102538725,SPINK2
C5orf67,-0.09586270157350686,C5orf67
LRRC14,-0.0958753385455428,LRRC14
TPSB2,-0.09588809420612367,TPSB2
RPLP1,-0.09590960146012088,RPLP1
MRPL16,-0.09594053846304924,MRPL16
TEN1,-0.09596021008837217,TEN1
C11orf49,-0.09599992779460022,C11orf49
CALCRL,-0.09602436783520497,CALCRL
EXOSC9,-0.09612122384580138,EXOSC9
FAM114A2,-0.09615267010951939,FAM114A2
TPSD1,-0.09616084540193717,TPSD1
PREB,-0.09625030263298612,PREB
LPAR1,-0.09626060286985384,LPAR1
UGP2,-0.09628320699079071,UGP2
CALML6,-0.09638658590210426,CALML6
ATAD2,-0.0964770007180696,ATAD2
MRPS10,-0.09651832108835594,MRPS10
KCTD12,-0.09665570990210519,KCTD12
ALDH18A1,-0.09668591280110626,ALDH18A1
GPR180,-0.09676895552054383,GPR180
MFSD5,-0.09684997087053877,MFSD5
POT1,-0.09692954147706119,POT1
NT5C,-0.09694273472276767,NT5C
SUMO2,-0.09694617414155225,SUMO2
ERI2,-0.09696415489074452,ERI2
CHCHD5,-0.09701894073347372,CHCHD5
RPL3,-0.09708304869316885,RPL3
TERF2IP,-0.09710848507854744,TERF2IP
ZDHHC5,-0.09711231872671787,ZDHHC5
ALDH16A1,-0.09713002885288458,ALDH16A1
CPEB4,-0.09715584648570734,CPEB4
DECR1,-0.09716008800922454,DECR1
ZBTB38,-0.09719829059791306,ZBTB38
GCLC,-0.09724338561500515,GCLC
PDHB,-0.09731677831178964,PDHB
FOXP4,-0.09733600273795441,FOXP4
PDRG1,-0.09737863451018211,PDRG1
SH3KBP1,-0.09740423392847125,SH3KBP1
ABCB1,-0.09740453262910581,ABCB1
LNX1,-0.09741118226472041,LNX1
TCFL5,-0.09742332688176389,TCFL5
LRRC26,-0.09744958608774251,LRRC26
NOMO1,-0.0975394660662191,NOMO1
IMPACT,-0.09755074483262333,IMPACT
TTC19,-0.09755109412355734,TTC19
CACYBP,-0.09757780872363724,CACYBP
HS3ST3A1,-0.09759414689829593,HS3ST3A1
CIART,-0.0976179256450886,CIART
CYHR1,-0.09765211810692677,CYHR1
DEPP1,-0.09777028332822073,DEPP1
CDIPT,-0.09778569400166817,CDIPT
C9orf85,-0.09779067598438841,C9orf85
IP6K1,-0.09779718995105104,IP6K1
POMGNT1,-0.09788841789061876,POMGNT1
MMD,-0.0979203179901064,MMD
MXD1,-0.09793060877883965,MXD1
BCAT2,-0.09794932786508405,BCAT2
MACF1,-0.09795295483437386,MACF1
RCC1L,-0.09796112683919743,RCC1L
FAM136A,-0.09798989683326574,FAM136A
ZNRF2,-0.09801000842031646,ZNRF2
DCLK2,-0.09817769687959095,DCLK2
CD84,-0.09824468257024961,CD84
CTNNBL1,-0.09829539485258562,CTNNBL1
RXFP4,-0.09832248945231997,RXFP4
ADAR,-0.09833642489131413,ADAR
TBC1D3D,-0.09834698958523434,TBC1D3D
SNRPA,-0.09843987840339403,SNRPA
PAFAH1B3,-0.09857281999676563,PAFAH1B3
CIB3,-0.09860269612294548,CIB3
NPIPA7,-0.09862084774794956,NPIPA7
KLRC3,-0.09876196948813774,KLRC3
SAV1,-0.09879717008124736,SAV1
GNPDA2,-0.09895954388947284,GNPDA2
TBC1D3E,-0.09903258943672061,TBC1D3E
MANEA,-0.09910873871879207,MANEA
TMEM237,-0.09917553559670798,TMEM237
KIF13B,-0.0993122642481873,KIF13B
CFAP73,-0.09931490487973643,CFAP73
HSPA5,-0.09940307743456904,HSPA5
AP3B2,-0.09944249427599415,AP3B2
NIT1,-0.09956912037280494,NIT1
OXSR1,-0.09972901295920086,OXSR1
SRPRA,-0.09988360515059733,SRPRA
LYRM4,-0.0998966185319549,LYRM4
KLLN,-0.09993873949600299,KLLN
HTRA1,-0.09996390780918793,HTRA1
ARL11,-0.09997911166081311,ARL11
KCTD17,-0.09999699300703811,KCTD17
NMNAT1,-0.10006107141396574,NMNAT1
MAGOHB,-0.10012684654860202,MAGOHB
IQGAP1,-0.10016669849967255,IQGAP1
AP003108.2,-0.10025718818187629,AP003108.2
TRIOBP,-0.10031539592332285,TRIOBP
GPR174,-0.10041600606769299,GPR174
NDRG1,-0.10045697818439493,NDRG1
FAM151B,-0.1004570024870548,FAM151B
VPS16,-0.10052674640984033,VPS16
HSD17B6,-0.10057773232304125,HSD17B6
ZFP69,-0.10058873689461754,ZFP69
CLEC4G,-0.10059708681843035,CLEC4G
HPGDS,-0.10059760581370791,HPGDS
ZNF778,-0.10061089305257948,ZNF778
SLC39A8,-0.10063689934550056,SLC39A8
CACNG6,-0.10073495727938817,CACNG6
NPIPA9,-0.10077219886937985,NPIPA9
NLK,-0.10077787442863734,NLK
TRIM26,-0.10078994175470858,TRIM26
EBAG9,-0.10087325513072455,EBAG9
LLCFC1,-0.10098151276389788,LLCFC1
SGPP1,-0.101000505905801,SGPP1
TTLL5,-0.10101321559962596,TTLL5
TMEM62,-0.10108821637942145,TMEM62
POP5,-0.10120375714849889,POP5
CCDC137,-0.10123005437360269,CCDC137
MTERF2,-0.10137812000116761,MTERF2
ASCL5,-0.10144124688795933,ASCL5
LXN,-0.10147256203543882,LXN
NUDT13,-0.10151654932785206,NUDT13
SRSF9,-0.10153386271150726,SRSF9
WDR55,-0.10156558210133353,WDR55
PEMT,-0.10158263706563124,PEMT
SCFD2,-0.10163612260654908,SCFD2
HOXA9,-0.10166426398829284,HOXA9
PEX16,-0.10174583387404897,PEX16
RCC2,-0.10176010515656367,RCC2
RPS6KB2,-0.10178990058262542,RPS6KB2
PREX1,-0.10180718704921947,PREX1
AC015688.4,-0.10183032287760024,AC015688.4
TRIM62,-0.10185192819223489,TRIM62
MYNN,-0.10185895780696085,MYNN
STON1,-0.10185986356757179,STON1
DPY19L1,-0.10191676229562799,DPY19L1
PRIM2,-0.10194490552929644,PRIM2
AP5S1,-0.10203248556944317,AP5S1
P2RY8,-0.10204736632802235,P2RY8
DNAJC18,-0.10211917388612207,DNAJC18
ADAMTSL5,-0.10244091446538367,ADAMTSL5
FAM167B,-0.10244330321709506,FAM167B
LRRC37A2,-0.10244664830493758,LRRC37A2
FNDC7,-0.10245802707196117,FNDC7
PPIL6,-0.1024707967576763,PPIL6
MRPS31,-0.10257824941709688,MRPS31
CEP83,-0.1026298237545457,CEP83
NUDT19,-0.1026299701541006,NUDT19
RBM47,-0.10265571569511438,RBM47
HLA-DQA1,-0.10265975325510703,HLA-DQA1
SNAI1,-0.1026787560919493,SNAI1
VOPP1,-0.10268718963699149,VOPP1
IGFBP6,-0.10269151055710136,IGFBP6
NUTM2G,-0.10272386227418315,NUTM2G
ZNF101,-0.10273736915208963,ZNF101
DHDH,-0.10281906967556334,DHDH
PHGDH,-0.10290958147700108,PHGDH
FBXO41,-0.10291232827925974,FBXO41
CTSF,-0.10297539249110618,CTSF
SERF1B,-0.10308608607379882,SERF1B
BNIP3,-0.10308897193039251,BNIP3
IRAK1,-0.10312346491072281,IRAK1
HNRNPUL1,-0.10316981407323854,HNRNPUL1
TBC1D3L,-0.10331700612617399,TBC1D3L
AHI1,-0.1033555415443644,AHI1
OSCP1,-0.10343184797765424,OSCP1
ADCK1,-0.1034438836050201,ADCK1
UBE2A,-0.1034900323009621,UBE2A
MYO19,-0.10353459635387674,MYO19
VRK3,-0.10354376206645446,VRK3
GIPR,-0.10355809717176115,GIPR
APBA2,-0.10357331091167475,APBA2
AP002884.2,-0.10357431824790803,AP002884.2
KLHL4,-0.10360902463015616,KLHL4
TRIM66,-0.10363891036334665,TRIM66
SPDYE5,-0.10366435350773268,SPDYE5
GOLGA8K,-0.10374988228865191,GOLGA8K
TMED5,-0.10378248976231613,TMED5
LMO4,-0.1038079967369721,LMO4
RSPH4A,-0.103879912303672,RSPH4A
UGCG,-0.10391191411540998,UGCG
TMEM265,-0.10394899484652023,TMEM265
